id_exp,L_trend,N_acoes,Fator_Max_SMA,Ativar_Preco_Teto,Custo_bps,Slippage_bps,Custo_Total_bps,Retorno_Acumulado_Pct,Retorno_Acumulado_CDI_Pct,Retorno_Anualizado_Pct,Retorno_Anualizado_CDI_Pct,ALPHA_Anualizado_Pct,Volatilidade_Anualizada_Pct,Sharpe_Ratio,Sharpe,Max_Drawdown_Pct,Tempo_Recuperacao_Dias,Alocacao_Media_Caixa_Pct,Turnover_Mensal_Medio_Pct,Patrimonio_Final_R$
EXP_027,100,8,1.20,True,6.0,9.0,15,324.27496079325334,282.0398862542562,10.577929897411021,9.774156536006707,0.8037733614043141,10.335063493896971,0.0777714971832496,0.0777714971832496,-24.34590306585674,956,54.47412663933439,34.86833126905252,424274.9607932534
EXP_028,100,8,1.20,False,0.0,0.0,0,83.457930397402,282.0398862542562,4.312295832095825,9.774156536006707,-5.461860703910881,18.198531062973338,-0.3001264599329977,-0.3001264599329977,-56.9478668710254,1637,14.413383548871991,68.85842186679342,183457.930397402
EXP_029,100,8,1.20,False,3.2,4.8,8,66.62862736934127,282.0398862542562,3.6163261586206197,9.774156536006707,-6.1578303773860865,18.200653416797447,-0.33833018169023554,-0.33833018169023554,-57.91011255028163,1637,14.382106684951943,68.86051511651267,166628.62736934127
EXP_030,100,8,1.20,False,6.0,9.0,15,53.246351592277286,282.0398862542562,3.014530134687221,9.774156536006707,-6.759626401319485,18.200680375689096,-0.37139416009680676,-0.37139416009680676,-58.718046801976534,1637,14.37322958548401,68.83303293478046,153246.3515922773
EXP_031,100,8,Desativado,True,0.0,0.0,0,377.4560200938102,282.0398862542562,11.490193093020995,9.774156536006707,1.7160365570142888,11.151638757991613,0.15388200732242366,0.15388200732242366,-20.91332068668391,831,51.32544617223319,32.771601011689,477456.02009381016
EXP_032,100,8,Desativado,True,3.2,4.8,8,356.14927555097387,282.0398862542562,11.136636906067721,9.774156536006707,1.3624803700610144,11.151694434205787,0.12217698199135142,0.12217698199135142,-21.921313341630157,890,51.31427867712252,32.77027065610857,456149.27555097383
EXP_033,100,8,Desativado,True,6.0,9.0,15,338.2889261458468,282.0398862542562,10.828223402921711,9.774156536006707,1.0540668669150044,11.15162158246322,0.09452139844599869,0.09452139844599869,-22.787003661075588,892,51.3080899469049,32.76528987914919,438288.9261458468
EXP_034,100,8,Desativado,False,0.0,0.0,0,105.44283672738297,282.0398862542562,5.136961220565084,9.774156536006707,-4.637195315441622,18.54406357005793,-0.25006360110461684,-0.25006360110461684,-55.66994925710448,1622,13.631121103711376,63.113723480729206,205442.83672738296
EXP_035,100,8,Desativado,False,3.2,4.8,8,88.06512087742337,282.0398862542562,4.4924585964789765,9.774156536006707,-5.28169793952773,18.548760018780204,-0.28474668571808187,-0.28474668571808187,-56.61079770246273,1622,13.602392469466718,63.11852697002703,188065.12087742338
EXP_036,100,8,Desativado,False,6.0,9.0,15,74.02359890626664,282.0398862542562,3.9298423641447755,9.774156536006707,-5.844314171861931,18.55192831740674,-0.31502462018346516,-0.31502462018346516,-57.414053336749596,1622,13.593330554798774,63.093677976407164,174023.59890626665
EXP_037,150,4,1.20,True,0.0,0.0,0,522.0805838438935,282.0398862542562,13.56166149590392,9.774156536006707,3.7875049598972144,14.474358188805365,0.2616699760011822,0.2616699760011822,-21.675672948458953,461,35.06658568888398,49.58855883451618,622080.5838438935
EXP_038,150,4,1.20,True,3.2,4.8,8,480.51429565777886,282.0398862542562,13.01657630905817,9.774156536006707,3.2424197730514637,14.472579726579035,0.2240388261324778,0.2240388261324778,-22.00403115016815,462,35.05411484082327,49.57289006203246,580514.2956577789
EXP_039,150,4,1.20,True,6.0,9.0,15,446.30794175355743,282.0398862542562,12.540044538746153,9.774156536006707,2.7658880027394472,14.471718318625332,0.1911236759756238,0.1911236759756238,-22.294801209240262,462,35.04717152560312,49.55491232101506,546307.9417535574
EXP_040,150,4,1.20,False,0.0,0.0,0,135.1996237405186,282.0398862542562,6.131092875817967,9.774156536006707,-3.643063660188739,20.545980491730777,-0.17731271874101978,-0.17731271874101978,-51.46848937793852,1637,5.789646808729842,76.40565753380416,235199.62374051858
EXP_041,150,4,1.20,False,3.2,4.8,8,111.49527044004248,282.0398862542562,5.349562170987521,9.774156536006707,-4.4245943650191855,20.55210115768658,-0.21528671599421198,-0.21528671599421198,-52.70494107409055,1637,5.770651905975302,76.37842050394899,211495.27044004248
EXP_042,150,4,1.20,False,6.0,9.0,15,92.73906211591591,282.0398862542562,4.671083219058092,9.774156536006707,-5.103073316948614,20.55703245553273,-0.24823978499752625,-0.24823978499752625,-53.754439300562865,1637,5.76660941944232,76.33738256215034,192739.0621159159
EXP_043,150,4,Desativado,True,0.0,0.0,0,365.4579448391157,282.0398862542562,11.292952060774786,9.774156536006707,1.5187955247680796,15.430434517775671,0.09842856486111559,0.09842856486111559,-29.831818437585238,479,31.51879507768304,45.79660365751307,465457.9448391157
EXP_044,150,4,Desativado,True,3.2,4.8,8,336.5821096056501,282.0398862542562,10.798140699023673,9.774156536006707,1.0239841630169666,15.43319195005296,0.06634947367536971,0.06634947367536971,-30.15439969242578,516,31.506776438538665,45.783575917556625,436582.1096056501
EXP_045,150,4,Desativado,True,6.0,9.0,15,312.76508172450895,282.0398862542562,10.366538652484426,9.774156536006707,0.5923821164777188,15.435903788741504,0.03837689872813181,0.03837689872813181,-30.43824914762935,517,31.49978888544102,45.767268612509255,412765.0817245089
EXP_046,150,4,Desativado,False,0.0,0.0,0,107.86245280875848,282.0398862542562,5.2226442629580205,9.774156536006707,-4.551512273048686,21.045098223493223,-0.21627422332330606,-0.21627422332330606,-55.233600987430286,1637,5.240298589812119,65.50061680655585,207862.45280875848
EXP_047,150,4,Desativado,False,3.2,4.8,8,89.74340417503358,282.0398862542562,4.557068284762256,9.774156536006707,-5.2170882512444505,21.0518092873057,-0.24782137155262798,-0.24782137155262798,-56.28583458067806,1637,5.223860830283303,65.4789014233538,189743.40417503356
